"","plotid","siteid","n","richness","simpsons.taxon","shannon.taxon","simpsons.genus","shannon.genus","simpsons.fam","shannon.fam","genus.rich","family.rich","plot","mean.height","height.2","mean.height.var","mean.height.rms","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"55","OSBS_026","OSBS",69,5,0.216762598938362,0.428423115972173,0.212113250232365,0.368121326592404,0.212113250232365,0.368121326592404,4,4,NA,5.130063825,5.32369277233333,28.3532588466667,7.35094674366667,5.025,6.950321708,5.321479088,15.115,5.54846666666667,2.231163485,1.35643966033333,19.3333333333333,0.483333333333333,0.886296296333333,4.11964913,0.850260663666667,1.67248451033333,5.81677047933333,8.938912891,2.852922051,63.0330622766667,36.9669377233333,15.115,249.275,2.65833333333333,0.961386941333333,10.521671282
"56","OSBS_027","OSBS",82,6,0.436123210261014,0.6985232897145,0.436007172658297,0.670749091190639,0.436007172658297,0.670749091190639,5,5,NA,5.155277036,5.654760929,32.5930558633333,7.67048247433333,4.89166666666667,6.906323029,5.39503772866667,16.6366666666667,5.54004166666667,2.06842368466667,1.18375571833333,21.3333333333333,0.533333333333333,0.909840686333333,3.10331804633333,0.648968257333333,1.484180167,6.21524180233333,10.5068297083333,3.28116501,65.2432022166667,34.7567977833333,16.6366666666667,249.866666666667,2.51666666666667,0.966827135666667,11.1242574266667
"57","OSBS_028","OSBS",142,5,0.227220958908315,0.387697178363972,0.227220958908315,0.387697178363972,0.227220958908315,0.387697178363972,5,4,NA,2.6585199895,4.0089345535,16.104219645,4.808876509,2.5,7.5254931855,3.7975376275,10.771,2.74025,0.637279351,0.538308325,27,0.675,0.9375,0.021867849,0.047996658,0.1051092995,4.075962435,8.1567059035,1.8034149495,88.17134936,11.828650638,10.771,704.7375,2.3,0.95129342,4.4454045565
"58","OSBS_029","OSBS",80,4,0.351263084261191,0.535986155568315,0.351263084261191,0.535986155568315,0.351263084261191,0.535986155568315,4,4,NA,5.383646605,3.07932035966667,9.57654681833333,6.18366680166667,5.10833333333333,6.40451363133333,3.06175588633333,11.1436666666667,5.97600833333333,3.41473358066667,1.90011226866667,8,0.2,0.763320707333333,2.86946042966667,0.875866229,1.38971123266667,3.448641349,5.72957015566667,1.94500464366667,39.3869695266667,60.6130304733333,11.1436666666667,253.075,3,0.894463908,7.641360343
"59","OSBS_030","OSBS",64,3,0.156855513673137,0.292681033174718,0.156855513673137,0.292681033174718,0.156855513673137,0.292681033174718,3,3,NA,7.216904492,4.22599049366667,18.1027731933333,8.45411499866667,7.025,5.385895173,4.35541826366667,15.916,8.33555833333333,2.95527985033333,1.55276475766667,11.3333333333333,0.283333333333333,0.823919340333333,13.336865889,1.81635242466667,2.71904479133333,5.031441075,8.54778640866667,2.567994215,48.7549326866667,51.2450673133333,16.1486666666667,245.916666666667,3.625,0.922963943666667,10.162233015
"60","OSBS_031","OSBS",93,5,0.499693290092077,0.692840439287336,0.499693290092077,0.692840439287336,0.499693290092077,0.692840439287336,5,5,NA,5.08829217933333,4.70097976933333,22.4219483166667,6.949511465,4.85666666666667,6.50667366,4.646855929,14.7823333333333,5.623015,2.39523291233333,1.45614944466667,18.6666666666667,0.433333333333333,0.864372710666667,7.57371594033333,1.12690012266667,2.42392939433333,5.10250706733333,7.799536955,3.34148658533333,60.2532984933333,39.7467015066667,14.882,233.735,2.505,0.96400479,11.0269409063333
"61","OSBS_032","OSBS",93,2,0.425303789387119,0.616470174267307,0.425303789387119,0.616470174267307,0.425303789387119,0.616470174267307,2,2,NA,5.80610415466667,4.73160911366667,22.45845191,7.486170349,5.59333333333333,7.473099957,4.722199659,15.4163333333333,6.29583166666667,2.95479389266667,1.910107419,12.3333333333333,0.293333333333333,0.853446759333333,4.862387364,0.997312933,1.71686487666667,5.00593411866667,7.49808421266667,3.71768368433333,51.18312759,48.81687241,15.4226666666667,244.118333333333,3.18833333333333,0.950967422666667,10.7058570373333
"62","OSBS_033","OSBS",83,5,0.504065736489042,0.864581625740798,0.450700625810993,0.643003913231327,0.450700625810993,0.643003913231327,4,4,NA,7.86018421766667,4.82890732233333,23.3550417966667,9.204237392,7.60833333333333,7.62369874266667,4.762612049,16.4386666666667,8.67871944433333,4.02157233633333,2.37298190166667,9.66666666666667,0.213888889,0.820516569,6.12701757766667,1.33974192433333,2.02723053033333,5.20561033933333,9.576734941,3.071092797,38.6166479233333,61.3833520766667,16.573,279.180555566667,3.461111111,0.932418027,11.2475147823333
"63","OSBS_034","OSBS",90,4,0.309208867796025,0.487869269777349,0.309208867796025,0.487869269777349,0.309208867796025,0.487869269777349,4,4,NA,8.90963904866667,5.617779478,31.6555144066667,10.626804065,8.68333333333333,6.61589707966667,5.75717943333333,19.981,9.96329166666667,4.06327762366667,2.147190225,10,0.25,0.83791866,18.612287509,2.19083116066667,3.445622107,6.06582286,10.1565675383333,3.965715667,38.86606166,61.13393834,19.981,278.325,3.725,0.952645295,14.3997651033333
"64","OSBS_035","OSBS",197,3,0.0362868028193392,0.102354512238282,0.0362868028193392,0.102354512238282,0.0362868028193392,0.102354512238282,3,3,NA,6.0350411275,6.3217992095,39.995042325,8.7154448915,5.9,6.658847273,6.277631553,17.5235,6.521925,1.7477773155,1.0686886765,19,0.475,0.899013158,2.5430442155,0.7130231205,1.385247653,6.788164779,10.185442935,3.3434436005,65.851202385,34.148797615,17.5235,456.45,3.8375,0.954613769,10.632010835
"65","OSBS_036","OSBS",61,4,0.289074429875426,0.464113342057615,0.289074429875426,0.464113342057615,0.289074429875426,0.464113342057615,4,4,NA,6.41976123166667,4.83293233833333,23.56528293,8.18472406866667,6.1,5.10548556966667,4.64788819,15.1903333333333,7.090875,2.35207195333333,1.517440387,16.6666666666667,0.416666666666667,0.885577224333333,5.37004999933333,0.922441651333333,1.45447120733333,5.365710172,9.9495287,2.07934599466667,60.35215383,39.64784617,15.1903333333333,248.65,3.125,0.925247176333333,7.88750866
"66","OSBS_037","OSBS",135,2,0.0689579430670337,0.154218753394107,0.0689579430670337,0.154218753394107,0.0689579430670337,0.154218753394107,2,2,NA,5.81380171125,6.57105178125,43.25738843,8.72970250425,5.6541666665,4.914632236,6.49263428,17.73,6.4640604165,1.37626258025,0.683951856,19.5,0.5458333335,0.895003225,6.68504193125,0.993096654,2.201848855,7.30031723675,11.683585575,2.49912201325,81.007058945,18.992941055,17.73,842.94791665,3.6541666665,0.93368083225,8.84944343175
"67","OSBS_038","OSBS",106,3,0.358845705847369,0.54446320692943,0.358845705847369,0.54446320692943,0.358845705847369,0.54446320692943,3,3,NA,5.80913041533333,4.45761733333333,19.96467143,7.329056432,5.50833333333333,5.44154019333333,4.34461380866667,13.9933333333333,6.461475,2.479307895,1.405863142,13.6666666666667,0.341666666666667,0.827082166333333,1.21327092766667,0.658669525666667,0.871275927666667,4.96060347666667,7.98241809966667,2.303569879,52.4369315,47.5630685,13.9933333333333,253.525,3.19166666666667,0.889624831333333,8.23438787
"68","OSBS_039","OSBS",41,3,0.435388134449738,0.733021635594961,0.379215546762923,0.566958090402263,0.379215546762923,0.566958090402263,3,3,NA,3.10781697133333,4.152686948,17.68624062,5.15350679933333,2.91666666666667,6.86885063866667,3.95228142266667,12.0736666666667,3.36691666666667,1.69471963133333,1.03451313166667,24.6666666666667,0.616666666666667,0.907440476333333,0.66440772,0.313722087666667,0.721701377333333,4.51565354966667,7.19471929966667,2.163353258,72.1176806066667,27.8823193933333,12.0736666666667,257.625,2.40833333333333,0.956491833,7.500971365
"69","OSBS_040","OSBS",139,3,0.289760791789342,0.464931428523759,0.289760791789342,0.464931428523759,0.289760791789342,0.464931428523759,3,3,NA,8.246222774,5.18028113,26.9984889066667,9.81388355666667,7.86666666666667,7.01903600866667,5.402375279,18.1746666666667,9.56823333333333,3.80022668266667,2.100826441,8,0.2,0.824306923666667,40.2842134583333,2.91554215433333,4.98529286666667,5.57116580133333,9.63693386433333,3.84119201033333,35.2363777,64.7636223,18.6723333333333,276.75,3.41666666666667,0.947165368666667,13.731393605
"70","OSBS_041","OSBS",140,2,0.0370401716954931,0.0936334677165524,0.0370401716954931,0.0936334677165524,0.0370401716954931,0.0936334677165524,2,2,NA,5.031921136,6.01175654133333,40.71762593,7.83517641633333,4.98333333333333,4.07302352233333,5.981953828,16.2206666666667,5.19651666666667,0.852472489333333,0.497518794,24.6666666666667,0.616666666666667,0.934015345333333,2.33046304433333,0.449267774,1.09942150666667,6.25010943533333,10.956948343,2.539905887,79.1457882866667,20.8542117133333,38.658,723.333333333333,3.33333333333333,0.962322798666667,8.54654282833333
"71","OSBS_042","OSBS",156,6,0.12513226986534,0.264915370840894,0.130384530437543,0.28460704622932,0.130384530437543,0.28460704622932,6,6,NA,8.27144355166667,5.41458070633333,29.4136856933333,9.913569486,8.025,6.22480390833333,5.44699966033333,18.0483333333333,9.41328333333333,2.89464605966667,1.46949846733333,11,0.275,0.810258284666667,10.0100161906667,1.60418616266667,2.555740611,6.14478025966667,10.57818027,2.74784633166667,49.0279067333333,50.9720932666667,18.0483333333333,259.533333333333,2.86666666666667,0.896503893666667,10.9842627306667
"72","OSBS_043","OSBS",52,2,0.491452239347026,0.684574897085138,0.491452239347026,0.684574897085138,0.491452239347026,0.684574897085138,2,2,NA,4.37783381866667,4.367285316,19.19236015,6.15388106133333,4.16666666666667,7.081413484,4.25987458933333,12.1176666666667,4.66233333333333,2.23681456533333,1.38692783966667,18.6666666666667,0.466666666666667,0.868253968333333,1.63513494266667,0.568732411,1.110999774,4.67070477866667,7.240733804,2.220559312,61.2759127833333,38.7240872166667,12.1176666666667,256.158333333333,3.09166666666667,0.947915230666667,8.22585010933333
"73","OSBS_044","OSBS",58,5,0.269765746833501,0.507704438111701,0.262276651473298,0.431686288579055,0.262276651473298,0.431686288579055,4,4,NA,8.39467419666667,5.44830629,31.12455755,10.0260720713333,8.15,6.49619906633333,5.463085157,16.9236666666667,9.16265833333333,3.60510519633333,2.09788298666667,9.33333333333333,0.233333333333333,0.835119047666667,8.07793518133333,1.26109892333333,2.295117143,5.78939063433333,9.54267889133333,3.42882872566667,42.9832645333333,57.0167354666667,16.9236666666667,261.866666666667,3.075,0.945116688333333,12.1183359203333
"74","SCBI_046","SCBI",77,22,0.850956859453185,2.2138055098168,0.816373918610706,2.02381310602577,0.788275778811218,1.86320790658742,17,13,NA,13.472321015,5.633212835,31.764492015,14.5802805,13.5125,5.970698839,6.951135785,27.7255,18.9348375,6.9954290045,3.1525932645,0,0,0.7281845235,536.23075475,17.175002315,15.31879682,6.410095334,10.59549243,6.5158472135,4.767258389,95.23274161,27.7945,382.8875,5.5,0.945864774,23.247641045
"75","SCBI_047","SCBI",136,11,0.751187270115503,1.67149360845594,0.739717188200607,1.6188880225583,0.711269752369838,1.49780472634827,10,9,NA,13.34114548,6.753917763,46.154736415,14.95197717,12.7375,6.7568269735,9.6369406295,31.6785,21.143875,6.8022483125,3.1643465695,0,0,0.767095588,2452.732229,38.027444495,30.64169439,7.8894055835,8.999843918,7.882674855,3.344260737,96.65573926,31.6785,412.075,6.0375,0.8798731615,20.80595203
"76","SCBI_049","SCBI",72,18,0.894933491011799,2.40916416370025,0.867087237682704,2.15668590605341,0.828972935929686,1.91656532417803,14,11,NA,13.1308508733333,6.02471516366667,36.35037457,14.4184129533333,13.1166666666667,6.68586454466667,7.963828797,28.6743333333333,19.9302583333333,6.901836589,3.10185483666667,0,0,0.755990866,869.1198313,21.1544404433333,19.8730863666667,6.36163608866667,9.993387301,6.856842536,5.891629646,94.1083703533333,28.8493333333333,331.025,5.15,0.943714142333333,22.8723038733333
"77","SCBI_055","SCBI",119,23,0.800281492837604,2.19696815308447,0.73816472252578,1.85722806362386,0.728724451883696,1.72237473335155,16,13,NA,11.344118045,5.723374776,34.771638515,12.767156875,11.4375,6.3757235685,7.7150051425,29.8145,16.229575,6.9164520895,3.162498789,1.5,0.0375,0.754976489,655.5327314,15.46739384,20.068299145,7.4797063585,8.8561396855,5.726277752,6.8796986945,93.120301305,29.8145,360.575,4.775,0.9258847125,22.14168547
"78","SCBI_063","SCBI",181,8,0.256267940999929,0.601717635097892,0.253548765094273,0.550824056762838,0.252257807534779,0.518744445528237,7,6,NA,13.77124226,6.62711807,43.91869392,15.24689608,11.75,5.802308802,9.242460545,34.463,23.1697,6.690095246,2.86088406,0,0,0.742142857,2574.196888,36.10413197,35.64671853,6.660174739,11.52881161,8.452588895,5.225472273,94.77452773,34.463,492.425,4.575,0.922507135,25.55814866
"79","SCBI_066","SCBI",97,18,0.813434403633966,2.11319394300483,0.778827648011593,1.87824856994334,0.775345474274742,1.80559643550884,13,11,NA,12.9402391566667,5.36818443933333,28.89052368,13.9890761433333,12.3166666666667,6.52867249033333,7.18073084533333,27.9023333333333,18.965675,6.71002596233333,3.07216959166667,0,0,0.726975308666667,1080.98766246667,21.1726905266667,21.8063078433333,5.91617094633333,10.3016062226667,6.42190390466667,5.99089580933333,94.0091041933333,27.9023333333333,382.808333333333,4.64166666666667,0.944387455666667,22.9584911166667
"80","SERC_043","SERC",119,10,0.374760854811031,0.821375615743426,0.371798989055792,0.806621727718515,0.371798989055792,0.806621727718515,10,10,NA,6.01219064333333,3.18958815166667,10.5892093176667,6.83400045266667,6.125,6.55703715066667,5.04052615266667,29.8083333333333,9.53555,7.60541832,3.683181396,0.333333333333333,0.00833333333333333,0.815688081,982.370864766667,10.755109522,26.4851245666667,7.27147234266667,3.635824344,2.63863077133333,2.800281872,97.1997181266667,29.8083333333333,451.808333333333,6.15,0.590724631666667,8.737544606
"81","SERC_047","SERC",119,12,0.845660537927164,1.98967002516996,0.845660537927164,1.98967002516996,0.759564791711853,1.62739729027885,10,8,NA,11.6831385053333,6.38129425466667,42.2488667,13.284154935,11.3166666666667,6.94596177,7.96568124633333,35.4933333333333,18.759575,7.51687515033333,3.42555527566667,0,0,0.801419257666667,1913.37149966667,29.3902731666667,31.9780839,9.58419968733333,8.07279020433333,7.16447376766667,1.207147569,98.79285243,35.4933333333333,372.616666666667,7.19166666666667,0.90123249,22.88038172
"82","SERC_048","SERC",56,10,0.668422750168222,1.43319507695498,0.657778601432144,1.33220241747919,0.503880732532729,0.97997212032836,8,7,NA,9.20729228033333,4.877477646,24.0841533433333,10.3958995653333,8.75166666666667,7.095350671,7.04545649133333,33.715,17.03339,7.213230659,3.30760361733333,0,0,0.804095117666667,2058.11203733333,28.0436319366667,33.9434075866667,9.175502195,5.89711239833333,5.56505837933333,3.18827249366667,96.8117275033333,33.715,440.401666666667,6.85333333333333,0.856319507666667,18.7182744366667
"83","SERC_049","SERC",82,10,0.820034243831942,1.89666180159325,0.770011515084204,1.59981026288316,0.593996032923827,1.18889666260965,8,7,NA,10.3668232775,5.0003647435,29.0713437955,11.488490606,10.0875,6.494483246,6.4494963885,32.7775,16.527425,7.082546574,3.2404984205,0,0,0.804411765,1327.1228368,18.56762418,26.99187601,8.153662236,7.336967617,5.7772292675,4.6516039405,95.34839606,32.7775,409.975,5.375,0.859057522,18.61468971
"84","SERC_052","SERC",101,9,0.70793389374635,1.40030700602964,0.704813162777876,1.3709692717502,0.704813162777876,1.3709692717502,8,8,NA,6.460797029,2.868676494,8.2534741795,7.0598546815,6.0625,6.3034587005,4.34636004,30.2565,10.549975,7.846276146,3.8374593325,0,0,0.815719697,752.601849,12.239848385,24.420770205,6.6701729665,3.7288266145,2.3663117675,0.43191611,99.56808389,30.2565,447.3375,6.9125,0.661139621,10.428651651
"85","SERC_053","SERC",75,10,0.603165177046035,1.32491545047841,0.603165177046035,1.32491545047841,0.601974922616339,1.29153053773017,10,9,NA,9.979119576,5.068961071,25.69436633,11.16399725,9.675,8,7.395034717,34.553,19.474675,7.621858346,3.430601001,0,0,0.769444444,2726.752447,35.02090443,38.73356038,10.84165187,7.101353595,6.724407646,0.850757893,99.14924211,34.553,417.4,8.075,0.898175393,23.72449419
"86","SERC_054","SERC",85,11,0.757440436747972,1.62183316807759,0.753725759203081,1.56593456351199,0.687814069988103,1.33296224564557,10,8,NA,11.9795051366667,6.578561828,43.7077246133333,13.63289273,12.625,5.927585427,8.99653196666667,35.3056666666667,17.8903916666667,7.70251165566667,3.14717683233333,0,0,0.776650239,1261.6196,22.3724585366667,27.4661374666667,8.84283665,7.73713856666667,6.144477359,0.821004821333333,99.1789951766667,35.3056666666667,375.575,6.36666666666667,0.904438571,23.2282565533333
"87","SERC_055","SERC",135,16,0.790876100492065,1.93570411873312,0.757160204664435,1.74246649663335,0.757160204664435,1.74246649663335,14,13,NA,7.01486724133333,2.84130775666667,9.164692902,7.58835453466667,7.05833333333333,6.80314369533333,3.992997506,20.3783333333333,10.3484083333333,7.69647432033333,3.454812769,0,0,0.663166666666667,119.574712853333,6.65154577633333,7.58642865033333,4.438535472,4.522872087,2.98164971066667,1.06256579133333,98.93743421,20.3783333333333,471.666666666667,3.775,0.763806662,12.4777039893333
"88","SERC_056","SERC",117,18,0.730050170729701,1.66318287629746,0.722676328748908,1.55913907303814,0.72029737501698,1.51543720013385,13,12,NA,11.9998280966667,6.65917707366667,44.9309182,13.7051383566667,10.7583333333333,6.74537054866667,8.64455285466667,34.4506666666667,19.859775,7.413146534,3.086145439,0,0,0.761982571,2702.86219266667,33.3094605133333,38.9987938566667,9.94381567133333,8.59865195166667,7.51993554466667,1.59481905866667,98.4051809433333,34.4506666666667,399.933333333333,7.94166666666667,0.938218068333333,26.5066778366667
"89","SERC_057","SERC",124,12,0.804891935313989,1.74727785110618,0.679038417658551,1.31333530879461,0.585743022777684,0.994821565769021,10,8,NA,10.230997481,4.48565548533333,20.6455499566667,11.1527274896667,9.99166666666667,7.011007468,6.10792053366667,27.7596666666667,16.3168416666667,7.15398789233333,3.16994760533333,0.333333333333333,0.00833333333333333,0.757622667333333,1213.62183263333,22.0772142766667,23.90304936,7.059217703,6.763014749,4.843994529,4.55821747866667,95.44178252,27.7596666666667,447.816666666667,5.40833333333333,0.913846314333333,20.1982865533333
"90","SERC_058","SERC",128,16,0.640905341487433,1.32461658498588,0.608636578449905,1.15039006705372,0.608636578449905,1.15039006705372,12,12,NA,7.72021013866667,3.09519435566667,9.65159257333333,8.30354640566667,7.61666666666667,6.269571292,4.11948916333333,29.778,11.7856083333333,7.58888541766667,3.25756648866667,0,0,0.749732620333333,521.959660533333,11.3317066876667,18.4968304853333,6.35225942333333,4.86297700333333,2.97698832966667,1.75980160066667,98.2401983966667,29.778,444.816666666667,5.63333333333333,0.631193832333333,11.9060426636667
"91","SERC_060","SERC",65,9,0.688016562716068,1.39661879637522,0.688016562716068,1.39661879637522,0.631078035993958,1.13621022631956,9,7,NA,10.11746965,5.149041879,27.1939199033333,11.32775837,9.275,6.79019303333333,7.41175905633333,38.162,18.5213333333333,7.40576451566667,3.25654160233333,0,0,0.814832958,3485.39349233333,36.3566044666667,43.78519918,9.54672177,5.88448002733333,5.54374679166667,2.13268980233333,97.8673102,38.162,453.133333333333,7.69166666666667,0.848212212666667,19.45096577
"92","SERC_061","SERC",106,16,0.777857383303787,2.0188915797795,0.758464113169519,1.85602758923418,0.758464113169519,1.85602758923418,12,12,NA,9.75478936233333,5.15845259533333,26.6937848966667,11.0428112386667,9.19166666666667,7.46405740633333,6.944097418,29.0806666666667,17.42996389,6.79646256266667,3.31480953966667,0,0,0.763961841,1170.38406436667,21.19143318,25.1417835966667,7.770366032,6.71916338533333,5.29569189266667,5.56621874433333,94.4337812566667,29.0806666666667,405.966666666667,6.38333333333333,0.911328957,19.74847605
"93","TALL_045","TALL",140,12,0.704393939038773,1.35328257576939,0.101136429334427,0.253500724176248,0.101136429334427,0.253500724176248,7,7,NA,11.5153821633333,3.194748357,10.272916236,11.93988379,11.175,5.38346875633333,3.796727582,18.6673333333333,14.3702083333333,3.88374983166667,1.64391686766667,1,0.025,0.661885965,45.8942730133333,4.61476025566667,4.83439751066667,3.17538512466667,10.371279525,3.40972533533333,32.80356631,67.19643369,18.6673333333333,550.358333333333,3.30833333333333,0.817000664333333,12.569526
"94","TALL_046","TALL",146,20,0.711288759798747,1.68840498701863,0.37294591164378,0.879555608483893,0.37294591164378,0.879555608483893,11,11,NA,9.4870439908,2.967218242,9.2997161574,9.9452613372,9.507,7.0306756352,4.0108944358,17.6594,12.682949334,6.6254732478,3.058989793,1,0.02,0.5975426672,74.119011628,6.2813142102,5.7823577086,3.6325232906,7.3967103722,3.216978418,11.109885551,88.890114448,18.0044,615.72766666,4.104,0.867755304,14.003773716
"95","TALL_047","TALL",140,24,0.541175979567922,1.22499896846292,0.538497133686209,1.1791951990897,0.538219672630156,1.1647032749693,16,15,NA,14.13899988,4.61337973633333,21.66935461,14.8553798966667,13.9333333333333,7.100013136,5.97758600566667,26.5496666666667,18.5422,6.02848084266667,2.79675179833333,0,0,0.730384615333333,356.7550804,12.7651248533333,13.7336957633333,5.14515622466667,11.0195015266667,5.323507996,11.3852857636667,88.6147142366667,26.5496666666667,472.908333333333,4.275,0.922806072333333,20.4172475733333
"96","TALL_049","TALL",73,14,0.580015850537374,1.20041600915615,0.315976323749183,0.624619011533575,0.315976323749183,0.624619011533575,7,7,NA,18.531336415,8.2147567375,69.91409728,20.399262855,18.3625,5.476563013,8.336444731,27.5335,20.2250875,3.220081045,1.483125417,6.5,0.1625,0.822690887,79.77470432,4.328361905,7.56114071,8.9401553285,20.647386085,3.642928581,49.2682663,50.7317337,27.7105,666.8875,3.475,0.8181199935,11.866879855
"97","TALL_050","TALL",130,11,0.0129068073725187,0.0455685002077094,0.0129068073725187,0.0455685002077094,0.0129068073725187,0.0455685002077094,9,8,NA,13.895871287,6.47623347166667,42.2489830233333,15.6328296746667,13.7333333333333,4.40462818166667,6.892690481,23.1973333333333,16.0206583333333,2.80691955266667,1.206929789,8.33333333333333,0.208333333333333,0.803925121,351.349699779333,7.699897793,12.9947497596667,6.80197388966667,15.8130679433333,4.484442265,59.02096654,40.97903346,26.7906666666667,867.566666666667,4.66666666666667,0.868841051333333,12.870343904
"98","TALL_051","TALL",64,15,0.740256360622772,1.62627657416733,0.507144315650172,0.943732892051367,0.507144315650172,0.943732892051367,7,7,NA,18.1455210275,7.50912638975,62.1214429525,19.8510562875,17.575,5.0299735525,8.44139775225,30.91225,22.27856875,3.21925231075,1.39115167525,2.5,0.09375,0.80853203775,873.539297675,14.7337811485,24.123979,7.9556880105,18.4732504675,6.983285578,47.5859103575,52.4140896425,30.91225,762.53125,4.75625,0.878020728,17.1657771175
"99","TALL_053","TALL",116,25,0.841185661114776,2.05845983601822,0.730215410618768,1.53612098840303,0.727254516727997,1.49261974696612,12,10,NA,15.7957705866667,5.75218155266667,34.4754865033333,16.8584716866667,15.05,6.52914859266667,6.650026926,29.9146666666667,20.5716916666667,5.89700701366667,2.514842583,0.666666666666667,0.0166666666666667,0.761839080333333,305.2060318,12.265729387,11.5613159833333,6.309265235,13.08764731,6.431394615,13.0085792183333,86.99142078,29.9146666666667,605.425,4.51666666666667,0.952750288666667,24.04395373
"100","TALL_055","TALL",84,19,0.847256283265457,2.13101086191687,0.678225784965892,1.40205947101748,0.678225784965892,1.40205947101748,10,10,NA,13.0273321033333,6.192924858,39.7296403733333,14.49829798,12.5833333333333,7.664804494,6.72818371466667,26.132,17.2559916666667,4.97115329066667,2.39456568533333,3.66666666666667,0.0916666666666667,0.768541666666667,223.67302932,9.82046550133333,9.74002790266667,6.83775315733333,11.7500439166667,6.15901958033333,26.4859781446667,73.5140218566667,26.132,720.733333333333,4.79166666666667,0.949456395666667,20.6785120866667
"101","TALL_058","TALL",94,28,0.897878672569118,2.4849758091015,0.860794331810993,2.13048567004109,0.825561695177466,1.88825354070974,14,11,NA,13.7601927233333,5.46371189966667,31.1345062766667,14.78457181,13.2566666666667,6.539599161,6.82670361333333,31.0766666666667,19.2878133333333,6.52122264933333,2.98324209566667,0,0,0.747964631,675.291826333333,17.0462690166667,18.1945221566667,6.81531148933333,10.5538169016667,5.92218116266667,8.37878520433333,91.6212147966667,31.0766666666667,690.823333333333,4.99333333333333,0.910605922666667,22.120336
"102","TALL_059","TALL",115,20,0.803080952422211,2.02120340535887,0.787673793350701,1.84791052029444,0.784370868266432,1.79753454772045,13,11,NA,14.69597237,6.10600107366667,41.2346061466667,15.9528580433333,14.1083333333333,6.66733585166667,7.75928013866667,33.576,21.8053916666667,5.916428,2.54739379633333,0.333333333333333,0.00833333333333333,0.758848566333333,1190.98811043333,24.4882992566667,23.5721518066667,7.63607905833333,10.75078649,7.240449618,16.3938219026667,83.6061780966667,33.7776666666667,700.333333333333,6.275,0.931623661,25.8198390366667
"103","TALL_060","TALL",169,23,0.879621126044646,2.35245472985731,0.791558082784081,1.85423482634849,0.791558082784081,1.85423482634849,10,10,NA,11.4033768943333,3.79978326066667,16.0787409833333,12.0294728806667,11.27,6.932944173,4.285926738,24.1833333333333,14.8097283333333,6.02091438333333,2.871109191,1,0.02,0.727945940333333,87.49655045,6.43517107533333,6.344438133,5.12000008766667,9.64297605366667,4.29364026166667,10.8087736426667,89.1912263566667,24.1833333333333,503.808333333333,3.31166666666667,0.886830785333333,16.9973756733333
"104","TALL_061","TALL",95,8,0.28847310229026,0.616705911313496,0.0411968111891901,0.115926245459192,0.0411968111891901,0.115926245459192,5,4,NA,12.7832796566667,7.52314644333333,60.7177955033333,15.0276464666667,12.61111111,4.30478435533333,8.23894979,26.6476666666667,15.6575194433333,2.67709280466667,1.13886737333333,6.66666666666667,0.180555555666667,0.81552682,247.730009193333,8.267926166,11.392609989,8.40542896066667,15.21386837,5.031738313,52.8715906366667,47.1284093633333,26.7176666666667,1021.05,4.83055555566667,0.911294162333333,17.15880274
"105","TREE_025","TREE",76,9,0.582002231162852,1.09635227609223,0.581430279153294,1.07376675784662,0.536021070154852,0.888863296879103,8,5,NA,6.91504342166667,5.12107372033333,27.7106132366667,8.631868737,6.60833333333333,5.87463585166667,5.48153292566667,19.333,9.04916666666667,4.052084518,1.92322255933333,9,0.225,0.776044277333333,107.4134693,5.462046842,8.46052410033333,6.58776450533333,7.13254487366667,4.03384487166667,39.2740565666667,60.7259434333333,19.333,660.083333333333,3.83333333333333,0.911874948,14.6819217566667
"106","TREE_039","TREE",85,10,0.689321695719171,1.36737527281593,0.689321695719171,1.36737527281593,0.513111924690592,0.853614282849287,9,5,NA,7.48832049866667,3.61285490133333,13.8124896303333,8.39966758266667,7.436111111,7.675404447,4.15093092333333,19.6963333333333,9.03473889,6.31155381166667,3.308678698,2.66666666666667,0.0666666666666667,0.743548182,50.5991760166667,3.959417709,5.79780422033333,4.79990102166667,5.83389968566667,3.53663422466667,18.2734954726667,81.7265045266667,19.6963333333333,568.269444433333,3.99444444433333,0.866317516666667,12.0466318
"107","TREE_041","TREE",38,5,0.386491957764739,0.692823526279555,0.0877613608170564,0.206481544423473,0.0877613608170564,0.206481544423473,4,3,NA,14.3252283366667,6.55460049366667,42.99103282,15.7234487166667,14.0916666666667,6.93611575233333,6.83703842933333,33.444,16.5295,4.16040372533333,2.13026737433333,5.33333333333333,0.133333333333333,0.853877525333333,307.18123435,6.38673180666667,13.877743035,8.00026613133333,14.12821361,4.80895974833333,42.3852978133333,57.6147021866667,33.5286666666667,493.983333333333,5.28333333333333,0.898521684,14.90065922
