plot,siteid,plotid,mean.height,height.2,mean.height.var,mean.height.rms,transect.length,mode.el,max.el,mode.2,max.can.ht,mean.max.ht,mean.vai,mean.peak.vai,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,plot_1,mean.return.ht,sd.return.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl
HARV_39W.CSV,HARV,HARV_39,7.826126462,4.786552505,22.91108488,9.142568739,40,8,8,6.838803314,25.134,12.8741,7.200212138,3.571814153,0,0,0.719230769,579.579139,15.94154476,18.04012998,7.545403076,HARV_39W.CSV,5.235603586,4.928567626,2.64525638,97.35474362,25.134,322.4,6.05,0.904130867,18.94755556
HARV_40W.CSV,HARV,HARV_40,8.554755696,3.84760157,14.80403784,9.360437058,40,8.55,7.988250926,5.178604901,23.861,11.079725,7.876041351,3.771056173,0,0,0.724,367.2952401,10.81322193,15.82306771,5.291873135,HARV_40W.CSV,5.12992236,4.043267018,0.302366014,99.69763399,23.861,330.85,4.575,0.820002132,14.40544629
HARV_41C.CSV,HARV,HARV_41,11.47361053,4.401793924,19.37578975,12.269276,40,12.325,7.939702751,5.801801223,22.722,14.391625,7.564265614,3.503460046,0,0,0.7,253.0220351,10.9552713,11.53273887,5.026746288,HARV_41C.CSV,8.160971496,4.879599033,1.541792984,98.45820702,22.722,288.75,4.875,0.932309907,18.81669691
HARV_41E.CSV,HARV,HARV_41,11.90141359,4.742503755,22.49134187,12.78955448,40,11.75,7.619770409,6.585726602,21.121,15.401925,6.177206609,2.764902471,0,0,0.719318182,736.4507414,17.99359187,20.31456111,5.99640873,HARV_41E.CSV,7.864613623,5.918362976,9.058788152,90.94121185,21.121,332.675,4.275,0.948361626,17.68889533
HARV_41W.CSV,HARV,HARV_41,8.275402033,3.192711508,10.19340678,8.855554777,40,8,6.371034968,4.326424473,19.631,11.483125,7.478379688,3.627255531,0,0,0.68452381,176.7664072,8.323255646,10.36772987,3.958483893,HARV_41W.CSV,5.702098167,3.665791568,1.378181074,98.62181893,19.631,366.55,3.7,0.884108236,14.71296878
HARV_42C.CSV,HARV,HARV_42,9.159521881,4.984808109,24.84831188,10.39826645,40,8.375,8,6.225207236,23.476,14.5445,7.159391359,3.536442017,0,0,0.70625,775.6892806,17.80945589,21.41290642,6.74880432,HARV_42C.CSV,6.801130854,5.86851691,1.689657987,98.31034201,23.476,306.4,4.625,0.91288657,18.22273144
HARV_42E.CSV,HARV,HARV_42,8.616169475,4.224248159,17.84427251,9.572697745,40,8.55,7.611366917,5.093736727,23.648,12.386275,7.849378078,3.580021682,0,0,0.747,389.1352237,12.57507847,15.19877052,6.6125615,HARV_42E.CSV,5.65980094,4.450023881,0.271381579,99.72861842,23.648,304.125,5.7,0.874553782,15.4127137
HARV_42W.CSV,HARV,HARV_42,6.53967253,3.051502266,9.31166608,7.200429933,40,6.825,7.962297428,4.940089795,22.809,11.846275,7.230418173,3.319368326,0,0,0.698958333,334.8807927,10.73726474,14.81863484,6.446431905,HARV_42W.CSV,4.215956009,2.976697567,2.449852022,97.55014798,22.809,304.225,5.5,0.767691716,13.49071232
HARV_43C.CSV,HARV,HARV_43,12.63579133,2.7054185,7.319289261,12.91508922,40,13.1,6.893231857,3.868346231,20.574,15.695875,6.812380391,2.807783341,0,0,0.655681818,182.1315702,10.26484231,8.761539968,3.353223854,HARV_43C.CSV,9.321277521,4.094897692,7.135528402,92.8644716,20.574,268.15,3.475,0.888956371,15.91419657
HARV_43E.CSV,HARV,HARV_43,9.626216628,3.83328092,14.69404261,10.34363273,40,9.675,7.790339074,5.165901515,20.293,12.304075,7.989008574,3.566256379,0,0,0.661904762,181.5632764,8.77416372,10.22630566,4.918948441,HARV_43E.CSV,6.331836811,3.831413602,0.105433901,99.8945661,20.293,308.375,5.45,0.904015978,15.92104224
HARV_43W.CSV,HARV,HARV_43,10.06264278,2.667827837,7.117305369,10.40173796,40,10.525,7.820786528,3.551724031,18.352,12.72645,7.876806151,3.347740227,0,0,0.630263158,66.94389298,6.697493132,4.699731772,3.080312554,HARV_43W.CSV,7.123578996,3.188018001,0.390527628,99.60947237,18.352,301,3.475,0.869751373,14.21952098
HARV_44C.CSV,HARV,HARV_44,9.30735956,3.488020706,12.16628845,9.924166122,40,9.375,6.985149434,4.306747836,19.379,12.43815,7.862607039,3.390491693,0,0,0.62875,76.44452981,6.836706451,5.450135293,4.137528307,HARV_44C.CSV,6.466172312,3.659966273,0.734271139,99.26572886,19.379,323.575,4.275,0.892140345,15.20582658
HARV_44E.CSV,HARV,HARV_44,10.74693518,5.364159884,28.77421126,11.98129675,40,10.95,6.948330443,7.605497337,22.747,15.056475,7.504353979,3.204349137,0,0,0.685416667,666.3958258,18.69085132,17.80583901,6.115461997,HARV_44E.CSV,7.5592287,6.123649672,1.008815778,98.99118422,22.747,275.2,5.325,0.904072496,18.22621902
HARV_44W.CSV,HARV,HARV_44,7.572843922,3.224877147,10.39983262,8.215095975,40,7.5,6.532829631,4.529108137,20.741,11.8357,7.465158373,3.284880575,0,0,0.672727273,209.1171041,10.11768425,10.33196833,4.502070881,HARV_44W.CSV,4.748777877,3.4499092,0.929065509,99.07093449,20.741,368.775,4.575,0.821775971,13.94954591
HARV_45C.CSV,HARV,HARV_45,12.07430041,5.672878234,32.18154746,13.31036209,40,12.625,8,7.375244455,24.851,16.857125,7.478369565,3.454044045,0,0,0.704807692,766.174081,21.31959233,17.65358502,6.380777604,HARV_45C.CSV,8.196035755,6.343576324,1.464099479,98.53590052,24.851,374.075,5.3,0.950802226,21.41536015
HARV_45E.CSV,HARV,HARV_45,11.34830854,4.449287549,19.79615969,12.16903293,40,10.8,5.292003451,5.393253145,23.16,16.293125,7.062447447,2.827082346,0,0,0.659375,337.0410231,13.4432693,12.50278104,4.922818701,HARV_45E.CSV,8.549892935,5.286808294,3.100520045,96.89947996,23.16,379.9,5.125,0.928952941,19.53041096
HARV_45W.CSV,HARV,HARV_45,11.2758704,6.103184453,37.24886047,12.78526074,40,10.25,7.332710883,7.738515063,25.833,17.968375,6.678082534,3.01938723,0,0,0.703703704,974.5255111,20.27231039,23.73939642,7.194993212,HARV_45W.CSV,9.068002189,6.926333674,3.83063337,96.16936663,25.833,427.6,7.4,0.961593054,23.10469314
HARV_47C.CSV,HARV,HARV_47,10.52525728,3.753783976,14.09089414,11.15883787,40,11.275,4.912341912,5.25741235,19.084,14.503375,6.827572177,3.089561813,0,0,0.60875,237.5825282,11.69054327,10.04558242,3.786572401,HARV_47C.CSV,7.429871122,4.377166871,4.329157804,95.6708422,19.084,634.775,3.3,0.93197644,16.80140628
HARV_47E.CSV,HARV,HARV_47,7.396989234,3.976110001,15.80945074,8.374345598,40,7.4,8,5.162984627,21.708,9.8214,7.92663239,4.445432109,0,0,0.772826087,283.4298103,9.464157755,13.92334472,6.382801498,HARV_47E.CSV,4.96384069,3.919468917,2.061423918,97.93857608,23.168,537.375,4.825,0.84096175,12.51963313
HARV_48C.CSV,HARV,HARV_48,8.161281379,3.728985381,13.90533197,8.953446957,40,8.225,8,4.554442745,21.184,9.57515,7.904958246,4.59151188,0,0,0.771590909,88.49034652,5.458406453,7.661340974,4.626825048,HARV_48C.CSV,5.723745881,3.779854837,1.077081577,98.92291842,21.184,267.05,4.25,0.897333019,13.69989827
HARV_48E.CSV,HARV,HARV_48,11.84855339,3.565543681,12.71310174,12.36056194,40,11.775,6.43712503,4.526205747,23.471,14.535075,7.465906141,3.493729742,0,0,0.682291667,159.1517581,8.569101702,9.258631331,4.226092372,HARV_48E.CSV,9.025848509,4.599883032,1.282051282,98.71794872,23.471,349.175,4.175,0.882800456,16.68011476
HARV_48W.CSV,HARV,HARV_48,9.614739087,3.853922919,14.85272187,10.34043575,40,9.775,6.549625025,4.660183225,20.246,11.760075,7.747910186,4.007787827,0,0,0.685714286,157.6685422,8.056883968,9.630948184,4.781346578,HARV_48W.CSV,6.600749525,3.946638405,0.809547072,99.19045293,20.246,358.35,4.575,0.877367659,14.9114249
HARV_49C.CSV,HARV,HARV_49,8.550936995,3.102107936,9.623073645,9.083007228,40,8.8,5.85071235,3.949683532,21.073,10.779725,7.990071207,3.759238989,0,0,0.721590909,142.2356603,7.34056983,9.399558226,4.727012213,HARV_49C.CSV,5.443894679,3.073827154,0.091979397,99.9080206,21.073,271.925,3.8,0.819816812,12.74145617
HARV_49E.CSV,HARV,HARV_49,10.71248347,3.301967775,10.90299119,11.19766576,40,10.925,7.338212814,4.01527532,20.047,13.64595,7.678397767,3.290949784,0,0,0.638095238,96.79461492,7.401422554,6.48178672,3.270080701,HARV_49E.CSV,7.770387842,3.937687134,0.667317708,99.33268229,20.047,307.325,3.375,0.862317966,15.35149502
HARV_49W.CSV,HARV,HARV_49,7.09076203,2.832165236,8.021159926,7.622305235,40,6.975,7.952650669,3.951549518,19.071,9.394175,7.787308581,3.813911478,0,0,0.69375,134.0475928,6.374151927,9.665287375,4.111870264,HARV_49W.CSV,4.753012889,3.26339689,0.662548124,99.33745188,19.088,279.35,3.875,0.72569875,10.49571603
HARV_50C.CSV,HARV,HARV_50,8.360527321,3.850408526,14.82564582,9.184411889,40,8.25,7.71994125,5.290291059,23.238,11.620025,7.846145604,3.886738159,0,0,0.735416667,507.9136215,13.44693685,18.08572671,6.277175874,HARV_50C.CSV,4.880167117,3.485172149,0.638952434,99.36104757,23.238,317.05,5.85,0.802733373,14.14824561
HARV_50E.CSV,HARV,HARV_50,7.888791243,3.355325194,11.25820716,8.556271341,40,7.35,6.572005407,3.717939876,27.716,11.65385,7.584915035,3.851056521,0,0,0.763793103,557.4003432,11.95499266,20.35874489,6.694149989,HARV_50E.CSV,5.427419047,4.52569104,1.538811401,98.4611886,27.716,329.925,6.35,0.745972196,13.29249292
HARV_50W.CSV,HARV,HARV_50,7.876151981,3.837838205,14.72900209,8.74039742,40,7.75,7.317864921,5.596473248,22.719,11.781625,7.809507206,3.691417783,0,0,0.765625,412.1381705,12.73395091,15.81090335,5.649608462,HARV_50W.CSV,4.891889314,4.17336461,0.416078984,99.58392102,22.719,354.625,5.95,0.865786256,14.38618926
HARV_51C.CSV,HARV,HARV_51,9.380358939,4.523805442,20.46481567,10.38962603,40,9.3,6.638470035,6.181859317,21.229,14.93295,7.788861598,3.705523509,0,0,0.690909091,576.6591553,18.43751529,15.38561618,5.999366257,HARV_51C.CSV,5.249303147,4.183009708,0.241477273,99.75852273,21.229,352.125,5.45,0.869986471,15.81530569
HARV_51E.CSV,HARV,HARV_51,8.908095838,4.476598213,20.03993156,9.944501231,40,9.1,5.657516191,5.986309166,21.523,12.973975,7.317839699,2.971388206,0,0,0.686956522,147.5790556,8.575215625,8.604924903,6.061991796,HARV_51E.CSV,6.234443159,4.385742611,1.661549576,98.33845042,21.523,276.975,4.975,0.914652481,17.52091255
HARV_51W.CSV,HARV,HARV_51,6.235069627,2.58072866,6.660160417,6.735707064,40,5.725,6.757927712,3.836314337,22.559,9.631275,7.725724686,4.035224353,0,0,0.754166667,288.0991269,8.344746581,14.78053894,5.808785808,HARV_51W.CSV,4.267953,3.274483596,0.59214327,99.40785673,22.559,346.325,3.65,0.66698112,10.56850095
HARV_52C.CSV,HARV,HARV_52,11.84976757,3.559674,12.67127899,12.3600764,40,12.5,8,4.107529047,23.829,13.68465,7.991547216,3.424815643,0,0,0.66,49.36180955,5.132657869,4.797669512,4.314732279,HARV_52C.CSV,8.76832253,3.933282945,0.008758868,99.99124113,23.829,285.55,3.55,0.809517343,15.5627356
HARV_52E.CSV,HARV,HARV_52,9.716228847,2.715095026,7.371740999,10.079313,40,10.025,7.436642681,3.6337979,20.823,11.82105,7.986707669,3.659931601,0,0,0.643181818,55.8318902,5.706430302,4.823747859,3.350354677,HARV_52E.CSV,6.534184532,3.183313103,0.290737921,99.70926208,20.823,361.275,2.475,0.761376511,13.2130796
HARV_52W.CSV,HARV,HARV_52,12.14119084,3.391420365,11.50173209,12.59455056,40,12.525,5.010225129,3.89600387,22.307,14.9024,7.31217046,3.23539532,0,0,0.643478261,82.92899952,6.485835705,6.392412278,3.337362883,HARV_52W.CSV,9.752321075,3.745297137,3.508655568,96.49134443,24.122,377.05,3.25,0.778181674,14.72543115
MLBS_60C.CSV,MLBS,MLBS_60,11.67064195,2.431913803,5.914204744,11.91636707,50,11.52,8,3.518116379,16.924,14.24376,5.996538808,3.153722108,0,0,0.666666667,78.46246807,6.683605405,5.813078948,1.990336148,MLBS_60C.CSV,9.440777544,3.769290311,9.385201306,90.61479869,16.924,294.2,2.6,0.896526402,13.40482574
MLBS_60E.CSV,MLBS,MLBS_60,10.64743092,3.177848751,10.09872268,11.10018197,40,10.9,8,3.621870886,16.446,13.18405,7.071629072,3.671429686,0,0,0.622058824,97.64205907,7.44631821,6.495721991,3.013719271,MLBS_60E.CSV,8.198099215,4.391828894,3.432669135,96.56733086,16.446,425.45,3.05,0.900139946,13.48213921
MLBS_60W.CSV,MLBS,MLBS_60,9.399951671,2.80045787,7.842564283,9.798244312,40,8.825,7.64087819,4.043909634,16.797,12.5238,6.961930075,3.416293971,0,0,0.659722222,59.54378087,6.025974186,4.819897922,2.691436802,MLBS_60W.CSV,7.37864181,3.772588476,4.561949196,95.4380508,16.797,337.7,2.875,0.884212602,13.09160305
MLBS_62C.CSV,MLBS,MLBS_62,7.710347167,3.668596752,13.45860213,8.518896085,40,8.1,6.996741073,4.722016084,19.11,9.460825,7.986573686,3.814557696,0,0,0.67625,74.08344519,5.218847731,6.844492206,4.737555341,MLBS_62C.CSV,4.964809441,3.177726713,0.377358491,99.62264151,19.11,344.625,3.2,0.771996662,12.00662252
MLBS_62W.CSV,MLBS,MLBS_62,9.923300978,4.073986533,16.59736627,10.70767642,40,9.075,7.112039836,6.43463186,21.5,15.790125,6.835574411,3.231407836,0,0,0.681521739,740.8641403,21.76670682,16.34241765,4.470199188,MLBS_62W.CSV,7.155819295,5.671225565,3.69122807,96.30877193,21.5,356.375,4.225,0.860273755,15.95409775
MLBS_64C.CSV,MLBS,MLBS_64,9.669820955,2.49191177,6.209624271,9.977966775,40,9.65,6.031370675,3.66934634,16.614,12.960675,7.161313826,3.146075165,0,0,0.634722222,130.8439169,8.668163025,7.46370328,3.1651335,MLBS_64C.CSV,7.059938667,3.524175519,3.938832252,96.06116775,16.614,377.775,3.05,0.911266989,14.20599712
MLBS_64E.CSV,MLBS,MLBS_64,9.889650613,3.554943184,12.63762104,10.49413502,40,9.65,5.518170895,5.216099338,18.435,13.801575,7.008441969,3.313629354,0,0,0.621052632,173.4300378,10.02995829,8.534047953,3.743157908,MLBS_64E.CSV,7.452654107,4.495301632,3.331531288,96.66846871,18.435,370.075,3.275,0.92147608,15.526769
MLBS_64W.CSV,MLBS,MLBS_64,10.21657429,3.584940185,12.85179613,10.81244151,40,10.1,5.608511384,4.871686908,18.845,14.2633,7.045954628,3.065467585,0,0,0.65125,226.5592855,11.48519508,9.728801542,3.907139889,MLBS_64W.CSV,7.55277484,4.591379797,4.536365909,95.46363409,18.845,400.225,3.15,0.908650328,15.4171123
MLBS_65C.CSV,MLBS,MLBS_65,16.12220631,3.277738459,10.7435694,16.44385954,40,16.175,5.056217564,5.324772777,21.75,20.062425,7.084506375,3.077853,0,0,0.623913043,390.7141649,15.13844589,12.70990248,1.05716277,MLBS_65C.CSV,12.50782138,5.178999469,2.970217548,97.02978245,21.75,311.55,1.65,0.828410275,16.07789417
MLBS_65E.CSV,MLBS,MLBS_65,12.44506312,2.721989388,7.409226226,12.73199088,40,12.55,4.872379665,4.373287211,19.935,16.3392,7.230241837,2.788032046,0,0,0.610714286,197.5860588,11.06832006,8.664776386,2.935187892,MLBS_65E.CSV,9.618936308,4.534649197,2.33274309,97.66725691,19.935,324.85,3.1,0.888872589,16.28277752
MLBS_65W.CSV,MLBS,MLBS_65,15.800489,4.214863145,17.76507134,16.33941238,40,15.65,5.442831577,4.582855453,23.619,19.812975,4.031076831,1.822424704,0,0,0.746,192.5419397,8.68887224,10.81875404,2.877825314,MLBS_65W.CSV,14.64316706,5.36551939,18.89821476,81.10178524,23.619,375.425,2.55,0.869162653,15.6592233
MLBS_69C.CSV,MLBS,MLBS_69,8.515604638,3.415291197,11.66421396,9.1590464,40,8.15,6.782833616,5.126852386,20.127,12.9347,7.516719281,3.74113402,0,0,0.705952381,414.811881,14.55349121,14.24807969,5.066579265,MLBS_69C.CSV,5.686529086,4.352693776,1.999482335,98.00051767,20.127,386.475,4.05,0.848971915,14.33819036
MLBS_69E.CSV,MLBS,MLBS_69,10.28568346,4.442420869,19.73510318,11.1819949,40,10.375,6.786267754,5.591603137,18.943,14.484825,7.249041104,3.444870198,0,0,0.65,250.1498481,11.08291885,11.2835614,4.730769997,MLBS_69E.CSV,7.446786323,4.892290735,3.454990891,96.54500911,18.943,398.1,3.55,0.949953453,17.04347826
MLBS_69W.CSV,MLBS,MLBS_69,9.365719629,3.533052964,12.48246324,9.994353697,40,9.1,5.837655328,5.077855392,19.431,14.034475,7.401953023,3.21802513,0,0,0.64625,246.0551805,11.02387284,11.15927453,4.32138027,MLBS_69W.CSV,6.476872969,4.180349729,1.776822091,98.22317791,19.431,441.925,3.325,0.937055635,16.50298784
MLBS_71C.CSV,MLBS,MLBS_71,10.63874548,3.317412773,11.00522751,11.13162173,40,9.975,5.85343606,4.311508154,19.926,14.2432,6.849753048,3.086166968,0,0,0.635714286,121.025307,7.760379828,7.797551665,3.262464368,MLBS_71C.CSV,8.588231313,4.570444876,4.200404858,95.79959514,19.926,395.325,2.85,0.909119585,16.29585799
MLBS_71W.CSV,MLBS,MLBS_71,9.13303621,3.737895609,13.97186358,9.854175598,50,8.04,5.644502737,5.405816973,18.431,13.59744,6.34897672,2.797580702,0,0,0.621052632,245.3840156,11.41588636,10.72667489,3.276662072,MLBS_71W.CSV,7.420181002,4.51962099,10.1092104,89.8907896,18.431,414,3,0.920014883,15.52839684
MLBS_72C.CSV,MLBS,MLBS_72,9.836241035,5.27473858,27.82286708,11.13009133,40,9.275,5.833188221,5.688438567,19.528,13.4111,4.360081664,1.691544089,6,0.15,0.672619048,88.86576733,6.380914462,6.93899834,6.320471837,MLBS_72C.CSV,10.1599874,4.537811196,28.185794,71.814206,19.528,331.675,2.575,0.907611808,15.79139695
MLBS_72E.CSV,MLBS,MLBS_72,14.40025212,5.246804814,27.52896076,15.30385565,40,14.525,6.722895794,5.969956835,22.998,18.2906,6.771510496,2.9899997,0,0,0.666666667,302.3295117,12.6253434,11.95534256,4.834942419,MLBS_72E.CSV,11.74117666,6.916208417,3.089417281,96.91058272,22.998,298.725,2.85,0.920487146,19.00519673
MLBS_72W.CSV,MLBS,MLBS_72,11.50437498,4.422897533,19.56202259,12.30543033,40,11.175,7.852747482,5.173341429,21.219,15.48735,6.475177051,3.052059118,0,0,0.697727273,213.2252319,10.44046692,10.20891191,5.682446645,MLBS_72W.CSV,8.926402164,4.698425974,10.54277418,89.45722582,21.219,335.9,4.225,0.927071599,17.00865385
MLBS_74C.CSV,MLBS,MLBS_74,10.1751261,3.035294278,9.213011357,10.60952131,50,9.52,8,3.715604162,16.824,13.1252,6.931505218,4.147701098,0,0,0.683333333,86.54296064,6.372874699,6.777125401,3.175042773,MLBS_74C.CSV,8.12304049,4.50575336,4.997573993,95.00242601,18.48,288.66,2.4,0.946982963,14.87364951
MLBS_74E.CSV,MLBS,MLBS_74,11.27847096,3.593093024,12.91031748,11.82334415,40,10.675,5.398912244,5.483717156,21.7,16.230575,6.763083182,2.701916397,0,0,0.669565217,413.0064747,15.6377138,12.97953704,3.478803898,MLBS_74E.CSV,8.594333581,5.391875387,3.974800286,96.02519971,21.7,385.05,3.225,0.87674051,16.12281926
MLBS_74W.CSV,MLBS,MLBS_74,10.49109713,3.039605444,9.239201257,10.9119815,40,10.075,7.057028086,4.789879823,18.498,14.65795,7.336718182,3.166940079,0,0,0.594736842,182.9713594,10.80198003,8.141780319,3.050099334,MLBS_74W.CSV,6.973936905,4.40858351,2.985395189,97.01460481,18.498,465.725,3.025,0.917791158,15.61804412
MLBS_75C.CSV,MLBS,MLBS_75,11.14531504,4.177602221,17.45236031,11.88419533,40,10.2,7.500598397,6.030690737,19.917,15.615025,7.329940409,3.281738048,0,0,0.65952381,432.5461164,14.71934382,14.69309477,4.476001246,MLBS_75C.CSV,8.096480795,5.105713335,2.776520296,97.2234797,19.917,331.475,3.65,0.919227641,16.71352677
MLBS_75E.CSV,MLBS,MLBS_75,12.1269538,2.809789236,7.89491555,12.44027938,40,12.275,5.951325723,4.50064098,19.559,15.74105,7.315665245,2.808579768,0,0,0.61547619,284.1008888,12.02792848,11.8080407,3.39115244,MLBS_75E.CSV,9.381542129,4.480419605,2.112029385,97.88797062,19.559,299.6,2.75,0.89878065,16.39619676
MLBS_75W.CSV,MLBS,MLBS_75,9.820684987,4.186436325,17.5262491,10.65523094,40,9.275,5.864693869,7.099972914,21.103,16.5455,7.532408547,3.504116022,0,0,0.695454545,1161.779425,27.28018911,20.4345469,4.036788975,MLBS_75W.CSV,5.804358771,5.108495804,1.787885289,98.21211471,21.103,349.7,3.925,0.795753908,14.80296785
MLBS_76C.CSV,MLBS,MLBS_76,9.52859761,3.577565123,12.79897221,10.16234079,40,8.275,6.695190924,4.025479745,20.232,13.3763,6.419605011,2.954924262,0,0,0.672619048,111.6145905,7.365193622,7.574200511,4.712693477,MLBS_76C.CSV,8.046343148,4.31752357,6.840090729,93.15990927,20.378,352.825,3.9,0.916139344,16.35842526
MLBS_76E.CSV,MLBS,MLBS_76,13.74477969,3.707501241,13.74556545,14.22395497,40,13.2,5.607120559,5.426431041,20.758,18.2046,6.323554364,2.474180717,0,0,0.636363636,179.490286,11.08778113,7.520066194,1.842078408,MLBS_76E.CSV,11.39648322,5.407965896,5.387205387,94.61279461,20.758,363.95,1.9,0.827722767,15.44028951
MLBS_76W.CSV,MLBS,MLBS_76,9.026521308,3.710104262,13.76487364,9.741603498,40,8.625,8,4.470343875,18.089,12.18395,7.257308074,3.667442161,0,0,0.698684211,68.59016846,5.540894135,6.155376564,4.041276213,MLBS_76W.CSV,7.052889435,4.097570722,3.676202956,96.32379704,18.089,343.55,3.35,0.943304133,15.1607401
OSBS_25_C.CSV,OSBS,OSBS_25,4.557240309,5.750362689,33.06667106,7.280689769,40,4.4,5.76471744,5.692099788,17.424,4.985475,1.709660772,0.987241189,23,0.575,0.916666667,3.224938798,0.647546568,1.674999176,6.296707951,OSBS_25_C.CSV,9.442474701,2.692069158,70.79855628,29.20144372,17.424,221.775,2.875,0.955028891,9.230769231
OSBS_25_E.CSV,OSBS,OSBS_25,9.230898254,6.455268256,41.67048826,11.21776308,40,9.025,4.96947782,6.415076393,18.785,10.1833,3.176423004,1.644993455,12,0.3,0.86125,4.900375352,0.978862988,1.985498074,7.133158125,OSBS_25_E.CSV,12.26072999,2.447033585,49.31215861,50.68784139,18.785,247.275,2.675,0.909199688,9.81752988
OSBS_25_W.CSV,OSBS,OSBS_25,2.998951575,4.031880334,16.25605903,4.984312199,40,2.875,5.498558591,3.884139346,10.63,3.13615,0.618781231,0.372989525,25,0.625,0.910416667,0.460450998,0.256447769,0.628240034,4.244792403,OSBS_25_W.CSV,7.302011336,1.589786354,87.16349652,12.83650348,10.63,240.65,2.525,0.949611523,6.102310231
OSBS_26_C.CSV,OSBS,OSBS_26,4.489966007,5.240163891,27.45931761,6.850739333,40,4.375,7.798933481,5.20693571,14.555,5.04765,2.33506648,1.364244417,22,0.55,0.8875,3.245852603,0.858267818,1.584054593,5.792408199,OSBS_26_C.CSV,8.524165593,2.649695718,63.70016273,36.29983727,14.555,245.925,2.75,0.956172575,9.781132075
OSBS_26_E.CSV,OSBS,OSBS_26,5.249851716,5.25546468,27.619909,7.381758213,40,5.225,5.447985206,5.313203196,14.095,5.73395,2.349652565,1.297227613,19,0.475,0.861666667,8.173302228,1.286292493,2.55318504,5.790965213,OSBS_26_E.CSV,8.504399029,2.711596587,63.97630148,36.02369852,14.095,257.525,3,0.952326193,9.608089261
OSBS_26_W.CSV,OSBS,OSBS_26,5.650373752,5.475449746,29.98054993,7.820342685,40,5.475,7.604046437,5.444298358,16.695,5.8638,2.00877141,1.407846951,17,0.425,0.909722222,0.939792559,0.40622168,0.880213898,5.866938026,OSBS_26_W.CSV,9.788174051,3.197473848,61.42272262,38.57727738,16.695,244.375,2.225,0.975662056,12.17579251
OSBS_27_C.CSV,OSBS,OSBS_27,8.138508525,6.635890725,44.03504572,10.44842048,40,7.9,7.209870087,6.554700799,18.649,8.47325,2.83600516,1.594183488,13,0.325,0.88375,3.499870318,0.762247544,1.70846393,7.094938292,OSBS_27_C.CSV,12.68956223,3.795005385,49.99480519,50.00519481,18.649,240.75,2.875,0.941107416,10.90668348
OSBS_27_E.CSV,OSBS,OSBS_27,3.122206739,4.713485157,22.21694232,5.60443518,40,2.8,7.749439114,4.273952113,16.434,3.680275,1.862340058,1.02532844,27,0.675,0.917647059,5.353431712,0.940661353,2.113903482,5.689482343,OSBS_27_E.CSV,8.066614705,2.478497547,74.71299401,25.28700599,16.434,246.2,2.55,0.97704817,11.44525547
OSBS_27_W.CSV,OSBS,OSBS_27,4.205115844,5.614906905,31.52717955,6.958591763,40,3.975,5.759659886,5.356460274,14.827,4.4666,1.506925836,0.931755227,24,0.6,0.928125,0.456652109,0.243995875,0.630173089,5.861304772,OSBS_27_W.CSV,10.76431219,3.569992098,71.02180745,28.97819255,14.827,262.65,2.125,0.982325821,11.02083333
osbs_28_center.CSV,OSBS,osbs_28,3.288141372,3.828204406,14.65514898,5.010054285,40,3.075,7.371680161,3.611857254,9.974,3.471,0.887300391,0.70066761,22,0.55,0.9,0.043164682,0.090705069,0.186915148,3.989959161,osbs_28_center.CSV,6.614174475,1.595554587,82.84061455,17.15938545,9.974,665.65,2.85,0.957805801,6.368421053
osbs_28_east.CSV,OSBS,osbs_28,2.028898607,4.189664701,17.55329031,4.607698733,40,1.925,7.67930621,3.983218001,11.568,2.0095,0.387258311,0.37594904,32,0.8,0.975,0.000571016,0.005288247,0.023303451,4.161965709,osbs_28_east.CSV,9.699237332,2.011275312,93.50208417,6.497915826,11.568,743.825,1.75,0.944781039,2.52238806
osbs_28_west.CSV,OSBS,osbs_28,3.408103913,3.515162512,12.35636749,4.864425,40,3.025,3.30015509,3.246200935,9.985,3.842875,0.700344083,0.31661229,19,0.475,0.85,2.886968158,0.576767542,1.59822006,3.969965453,osbs_28_west.CSV,5.761785233,2.327176149,84.69804512,15.30195488,9.985,630.6,2.9,0.965058944,7.978021978
OSBS_28C.CSV,OSBS,OSBS_28,3.288141372,3.828204406,14.65514898,5.010054285,40,3.075,7.371680161,3.611857254,9.974,3.471,0.887300391,0.70066761,22,0.55,0.9,0.043164682,0.090705069,0.186915148,3.989959161,OSBS_28C.CSV,6.614174475,1.595554587,82.84061455,17.15938545,9.974,665.65,2.85,0.957805801,6.368421053
OSBS_28E.CSV,OSBS,OSBS_28,2.028898607,4.189664701,17.55329031,4.607698733,40,1.925,7.67930621,3.983218001,11.568,2.0095,0.387258311,0.37594904,32,0.8,0.975,0.000571016,0.005288247,0.023303451,4.161965709,OSBS_28E.CSV,9.699237332,2.011275312,93.50208417,6.497915826,11.568,743.825,1.75,0.944781039,2.52238806
OSBS_29_C.CSV,OSBS,OSBS_29,5.620657055,3.361124747,11.29715956,6.527366721,40,5.425,7.073924482,3.358017578,10.988,5.965575,2.620761712,1.690923091,9,0.225,0.785416667,1.874486705,0.686611787,1.18450452,3.58606413,OSBS_29_C.CSV,6.209817161,1.686452197,47.52920036,52.47079964,10.988,250.55,2.9,0.886721977,6.822508039
